Device_ID,Video_ID,Duration_Watched (minutes),Genre,Country,Age,Gender,Subscription_Status,Ratings,Languages,Device_Type,Location,Playback_Quality,Interaction_Events
137,51,55.28371036,1,76,36,0,1,3,4,2,2749,1,56
693,23,51.33330659,1,70,67,0,1,3,3,0,2879,2,84
101,32,13.12361974,5,3,21,0,0,5,4,3,2668,1,31
669,76,48.8261979,3,217,44,1,0,1,2,1,1691,0,26
52,21,106.1923382,3,46,39,0,0,4,1,2,3774,2,14
510,84,64.96117761,5,23,51,1,1,5,1,3,4377,2,7
484,34,93.95489637,2,239,18,0,0,5,2,1,1128,1,63
820,63,96.55062273,1,21,42,1,1,1,4,0,4969,0,7
508,88,54.44717612,2,16,70,0,1,1,2,4,1359,2,69
952,50,76.16751001,5,70,45,0,0,1,3,0,3860,1,4
120,81,45.15656351,2,150,61,0,1,2,0,3,1983,2,29
309,30,52.16624465,5,98,69,1,0,1,1,2,3378,0,0
582,26,100.4840175,4,28,57,1,1,5,1,1,684,2,85
848,29,54.08699381,0,239,50,1,0,1,4,4,4366,2,67
734,59,77.6767908,2,94,55,1,1,2,0,4,3511,1,23
495,49,91.52221556,1,7,52,1,1,3,1,0,4898,2,18
153,42,18.63359425,1,197,47,0,0,5,1,3,4987,2,71
51,49,86.19045484,3,49,13,1,1,1,4,4,4109,2,97
770,14,80.82906795,5,222,40,0,1,5,4,2,1801,0,68
339,19,31.70115326,0,196,34,1,1,2,3,4,4790,0,29
138,51,85.55849411,0,43,47,0,0,3,1,4,1281,1,8
887,45,17.72391702,3,95,27,0,0,3,3,1,4058,2,7
45,93,0.141941437,0,185,36,1,1,1,1,3,4180,0,16
349,68,43.21150803,2,159,43,1,0,4,0,2,647,0,10
451,71,96.14016405,0,153,42,1,1,2,3,1,2006,1,56
457,17,95.74816244,5,131,49,1,0,5,0,1,3022,1,25
390,93,70.42564656,3,152,10,1,1,5,4,2,4978,0,5
94,50,51.94912702,0,207,60,1,1,2,3,2,3892,2,34
177,87,10.07453678,5,229,59,0,1,3,2,0,4151,0,12
875,51,96.36628175,0,222,28,0,1,4,0,0,3605,0,28
395,92,76.45323323,0,98,40,1,1,3,2,2,2476,2,70
935,81,109.5791046,5,91,43,0,1,3,2,2,384,1,98
970,24,62.94730324,4,121,40,1,1,1,3,0,4023,0,45
602,2,84.98990981,3,216,64,1,1,4,2,3,697,1,75
234,27,80.65972628,2,84,68,0,0,2,0,3,2095,2,63
464,72,51.5876711,2,138,14,0,0,1,1,1,2159,0,83
237,29,35.65766495,4,109,60,0,0,3,3,4,4855,1,83
962,21,99.26650063,2,7,27,0,1,3,2,0,1712,2,66
242,43,116.4664894,0,102,21,1,0,2,0,3,1313,2,88
909,35,69.21842041,2,74,69,1,1,3,1,3,1561,1,76
106,96,102.3922498,1,59,31,1,0,3,1,1,4716,0,3
200,96,46.22748847,1,149,22,1,0,2,0,4,3741,2,100
39,60,56.41493929,3,216,56,1,1,4,2,4,3854,2,39
367,34,69.03692925,3,211,21,0,0,3,2,4,3909,0,32
137,96,73.50495095,5,160,26,1,1,2,2,0,3163,0,6
358,92,91.55069798,4,18,51,1,1,1,3,1,1896,1,93
239,21,106.7432183,0,50,63,1,1,2,0,4,4571,1,47
558,43,108.5835324,1,17,10,0,0,3,4,3,824,1,8
152,59,118.2093503,3,199,69,0,1,4,3,0,2925,1,15
159,70,71.06212867,5,107,13,0,1,3,1,4,1851,1,50
140,97,110.5354634,4,102,26,1,0,4,2,0,2051,1,62
145,55,12.73469685,1,208,11,0,1,5,1,0,3672,1,21
641,42,77.5531703,1,125,59,1,1,1,0,3,2505,0,62
80,68,78.85825622,0,131,26,0,1,4,3,2,2394,0,58
137,36,96.08957298,5,32,53,0,1,3,2,2,5088,1,78
312,35,86.38302556,4,241,16,0,0,5,4,0,5118,2,65
125,11,61.69444436,4,196,38,1,1,4,3,4,2221,2,16
761,12,29.55036274,0,7,55,0,0,1,2,4,4644,1,85
49,12,119.6699232,0,166,61,1,1,4,0,3,3145,2,35
804,38,7.277097308,4,124,22,1,1,3,3,2,1463,0,37
249,28,50.03124788,0,190,21,0,1,3,2,0,1012,1,7
558,9,25.23820082,3,207,19,1,0,5,2,1,2788,0,6
855,74,42.7227819,3,146,15,1,0,3,1,3,4431,0,77
674,38,56.08681782,0,82,56,0,0,2,4,2,1260,0,85
113,92,47.27662818,0,34,49,1,0,4,4,3,2064,0,27
815,40,17.63162438,5,17,39,1,1,5,2,4,4024,2,87
910,59,48.58853829,0,161,30,0,0,1,2,4,462,2,71
332,85,49.46967451,5,50,56,0,0,2,1,1,2133,0,72
669,13,68.9298037,1,5,46,0,1,2,1,0,1498,1,95
812,7,75.38691324,4,161,52,0,1,4,3,1,4345,0,49
925,88,60.15088385,2,215,42,1,1,3,3,2,1173,2,26
808,3,17.55495045,0,154,24,0,0,5,0,2,3169,0,75
930,20,18.8561743,3,232,36,0,1,3,3,4,4567,1,34
513,70,93.70268535,1,171,16,1,1,3,3,1,2340,2,99
678,73,18.29995415,4,59,11,1,1,2,4,2,334,0,84
47,76,56.48294281,5,212,63,1,1,4,4,1,3470,1,99
353,34,16.30404479,1,180,40,1,0,4,2,1,2311,2,51
431,17,39.98373839,4,14,66,0,1,5,1,3,1042,2,91
706,42,33.1235642,0,32,40,0,1,1,3,0,248,1,73
735,7,47.24569622,3,92,33,1,1,5,1,3,5120,0,35
794,25,29.75728028,3,179,61,1,0,2,0,3,1864,0,97
495,98,25.47665684,5,229,20,0,1,4,3,2,2958,0,13
401,99,92.90643876,3,203,24,0,0,1,3,3,430,0,72
197,80,114.3961519,3,139,28,0,1,3,3,1,4904,0,34
177,44,115.4438379,1,9,70,0,1,3,3,4,2127,2,36
427,44,66.47344504,1,181,62,0,1,2,1,3,3884,1,57
698,68,77.78693733,5,10,47,1,1,1,0,2,2733,2,37
780,2,53.14175736,2,0,31,1,0,5,0,4,5140,0,88
166,90,31.35527742,1,196,23,0,0,2,4,1,3117,0,95
633,51,61.46027164,3,199,26,1,1,4,1,2,2856,0,14
357,15,58.47188599,2,59,18,1,1,3,1,4,666,0,73
40,15,39.49203511,2,11,48,1,1,1,3,0,1419,2,50
45,1,28.22920326,4,75,25,0,0,5,1,2,4791,1,58
766,35,84.7471146,5,77,11,0,1,2,2,4,1602,1,46
814,22,9.949361599,4,46,15,1,0,1,1,4,1818,2,2
300,9,24.63102499,4,177,28,0,0,1,0,1,760,1,73
872,65,57.34418732,4,23,54,0,0,1,0,2,4961,0,5
832,85,25.8919655,2,144,16,0,1,4,3,2,435,1,8
297,34,29.26296325,3,120,64,1,1,2,2,1,1258,1,47
382,27,6.683734045,3,22,70,1,1,2,1,3,639,2,2
536,40,65.71108227,3,80,57,1,0,5,2,0,4651,2,56
637,54,43.96743652,5,234,47,1,1,3,3,0,4784,2,96
682,86,26.48661065,5,183,35,1,1,2,1,4,3196,0,86
350,88,74.70608691,3,120,58,0,1,2,1,0,2885,0,31
659,87,20.3264017,1,13,57,0,1,2,0,3,2607,2,42
680,56,119.4432513,5,168,47,1,1,1,1,2,877,0,31
321,94,81.7466814,5,114,23,0,0,3,1,1,4736,1,63
53,27,35.81350622,5,60,52,0,0,3,3,4,522,2,28
359,8,81.7705185,1,76,16,0,0,5,4,1,2068,2,61
820,58,58.64991847,0,89,45,1,0,1,0,3,2146,2,55
468,91,87.40922476,4,49,58,0,1,2,4,3,638,1,82
917,78,116.8761933,1,98,10,1,0,4,0,4,4354,1,13
158,39,17.73627823,0,211,12,0,0,1,0,3,189,1,28
656,13,67.3501662,2,204,11,1,0,5,2,4,3771,2,95
257,79,27.57079253,0,212,35,0,0,3,1,3,4973,2,100
572,93,6.673948801,3,3,53,1,0,4,0,4,4512,1,97
910,87,92.89270642,2,30,24,1,1,5,3,3,2410,1,57
34,21,109.3168265,1,118,29,1,1,3,3,4,2263,0,59
244,29,21.22010693,4,51,63,1,0,5,4,4,733,0,16
162,45,69.63671797,5,178,40,1,0,1,2,2,3601,0,71
656,36,44.4181583,0,51,46,1,1,3,1,0,845,0,63
954,73,41.11992517,2,93,48,0,1,2,2,3,567,1,11
528,49,11.69675908,1,63,54,0,1,4,0,3,4166,2,99
868,96,103.229075,5,195,34,1,1,1,3,3,190,0,77
284,5,56.5212851,4,73,57,0,1,1,1,3,3523,0,81
766,9,79.24698927,3,194,50,1,1,4,1,3,1989,0,64
372,48,87.64479745,4,28,67,1,0,5,2,0,911,1,8
889,29,23.4478687,4,192,11,0,1,3,4,2,3338,2,99
418,43,84.96016903,5,210,13,0,0,1,1,1,3795,0,97
493,30,60.1824533,3,40,21,1,1,3,2,2,1435,2,81
387,77,116.385066,1,37,69,1,1,2,2,0,3699,2,31
277,1,13.76115096,1,101,51,1,1,3,3,3,1643,1,17
11,56,47.4029824,5,20,42,1,1,5,3,0,1269,1,89
684,41,109.6880105,3,80,14,0,1,4,1,4,3992,1,99
703,80,81.75621398,5,100,64,0,1,5,2,3,4010,2,3
361,47,64.06259413,5,94,45,1,1,2,4,2,4287,2,37
462,62,63.45344998,1,189,40,1,1,2,3,0,1704,0,44
669,7,49.20258847,5,144,25,0,1,5,4,2,2632,1,78
627,49,70.79218413,1,205,65,1,1,1,2,1,561,0,42
384,81,110.3844851,0,166,64,0,1,4,3,1,4079,2,81
125,71,62.11578694,5,156,55,1,1,1,0,2,2685,2,2
822,58,18.27914964,5,238,26,0,0,1,3,0,1866,1,8
54,4,64.44478067,5,36,60,0,1,4,3,0,743,1,60
533,87,75.03776334,2,134,38,1,0,3,4,2,66,2,15
358,98,102.0100796,3,195,26,0,1,5,0,0,4420,0,100
279,72,35.18883392,0,165,33,1,0,2,3,2,1870,1,73
528,76,7.357723059,1,25,53,0,0,1,1,4,3690,0,25
969,100,115.6287008,0,143,50,1,0,1,1,4,2445,1,72
963,59,51.4900991,0,18,42,1,0,4,0,3,3728,1,34
847,38,115.766616,2,109,23,1,1,2,3,1,1403,0,19
705,63,84.64328618,4,109,26,0,0,5,1,2,4215,0,46
362,49,50.6423556,2,38,51,0,0,3,3,2,2226,0,61
209,21,64.06636425,0,29,49,1,0,5,0,0,4233,2,94
476,59,118.5544464,2,196,13,1,1,1,4,2,3799,0,100
212,68,113.64162,3,207,66,1,1,3,4,4,2783,0,33
621,18,56.2419291,4,115,27,1,0,5,1,4,5104,1,38
536,74,12.08943273,3,229,47,1,0,2,0,4,4947,0,40
807,35,64.36738847,1,58,30,1,1,4,0,2,5110,2,75
122,64,111.6908485,4,104,61,1,1,5,4,2,3158,0,9
774,48,69.02944398,1,199,34,1,0,2,4,0,4867,2,98
92,29,83.24181492,1,92,65,0,0,1,2,2,4206,1,14
424,91,37.88952878,0,163,24,0,0,5,4,2,2242,1,53
84,32,19.73178184,1,176,25,1,0,3,4,2,1450,2,69
699,10,60.21382578,4,219,62,1,1,2,2,3,2677,2,81
357,96,107.353775,3,32,63,0,1,5,4,1,4100,2,11
752,31,80.37356218,3,197,47,1,1,2,1,2,1118,0,23
426,90,106.260032,2,152,17,1,0,2,4,1,3332,0,72
266,9,92.65411677,3,49,30,0,0,3,3,1,5155,2,83
849,97,103.5119725,1,131,70,0,1,3,0,4,3724,2,11
769,97,60.62846089,5,66,20,0,0,1,0,4,3565,2,86
855,61,85.72259222,0,7,65,0,1,4,2,1,2389,2,76
464,68,18.41964145,2,239,51,1,0,4,1,4,1919,2,42
575,66,65.50204376,5,190,62,0,1,1,3,4,3527,2,36
241,40,66.50883248,2,9,41,1,0,3,3,1,1233,1,77
792,2,23.55259905,5,59,27,1,0,1,0,4,4878,1,80
104,35,23.05633194,2,125,59,0,1,1,4,3,2051,0,18
318,75,33.53521929,2,117,56,1,1,2,3,2,1148,2,20
101,70,39.22065147,2,76,19,0,0,2,1,3,643,0,2
112,1,48.37971562,1,163,12,1,0,2,4,1,1078,0,0
21,77,39.84361635,4,207,45,1,0,4,1,2,1604,1,40
14,41,112.1060377,1,222,62,0,0,2,2,2,354,2,51
549,59,118.7547344,2,176,69,1,0,2,2,4,2262,2,96
941,64,83.64586901,2,23,61,1,0,4,2,2,276,1,87
336,50,47.0725132,0,98,65,1,1,2,0,4,2104,2,39
834,89,111.1545893,0,106,36,0,0,2,0,2,1833,1,64
32,88,100.12602,2,225,39,1,0,3,3,0,4061,2,89
237,71,5.624849849,0,170,50,1,1,4,3,4,2018,1,11
860,16,11.83940257,4,12,49,0,1,3,4,1,4681,2,79
446,100,27.98177851,4,95,15,0,0,2,1,0,1253,0,2
570,99,109.8735841,4,53,69,1,0,3,3,3,3039,0,94
493,84,83.08300161,0,70,26,0,0,4,3,4,838,0,72
433,47,63.57278461,0,34,25,0,0,1,4,2,4655,2,51
245,28,114.8144317,3,127,19,1,0,4,3,3,3856,1,58
323,85,63.82279818,3,196,43,1,1,5,4,0,475,0,94
419,91,42.08789021,2,185,40,1,0,4,1,2,4228,2,12
83,27,7.621097884,2,72,11,0,0,2,2,2,51,2,95
268,44,102.1445785,4,124,15,1,1,4,0,0,3744,0,84
985,100,87.77221073,3,39,48,1,1,4,3,2,1081,0,76
869,68,69.92453261,5,136,20,0,0,2,3,2,3837,0,53
621,2,83.1402273,3,41,29,1,0,1,4,3,1372,2,32
139,45,85.96907959,5,117,45,1,1,1,3,3,5135,0,20
618,21,44.9051164,5,172,18,1,1,2,3,0,449,0,57
165,56,63.49778976,2,160,22,1,0,1,2,2,1968,0,63
50,86,90.27515321,1,183,55,1,0,1,1,1,4606,0,17
456,1,11.40232829,3,167,45,0,0,2,0,1,2317,0,73
239,26,65.37476736,2,48,25,0,0,4,2,3,1557,1,36
847,78,19.95584495,2,172,62,0,0,5,1,4,3144,1,1
703,58,64.92104889,0,44,51,0,0,1,3,2,914,1,50
449,75,76.86405376,2,52,69,0,0,1,3,1,4524,0,41
1000,60,69.5530952,5,114,60,0,1,2,4,2,886,2,18
505,81,53.4369185,0,176,13,0,0,2,3,1,1326,1,29
621,27,0.546585319,3,6,50,1,0,2,1,0,4800,0,91
578,12,55.96925419,4,225,55,0,1,4,4,4,1495,0,91
143,17,5.536336999,2,167,49,0,0,3,3,4,3524,1,80
38,45,117.9449509,3,85,66,1,0,1,3,3,4780,0,26
936,46,50.12786819,3,213,55,0,1,2,0,4,4980,1,73
357,57,54.05903493,3,101,27,1,0,1,2,3,2046,0,48
717,59,13.99188569,2,156,50,0,1,4,4,4,172,2,29
275,26,59.23115215,2,179,18,0,0,4,4,1,3255,2,80
759,30,33.33340678,5,170,18,0,0,2,3,2,1137,2,11
880,56,90.93127284,3,132,34,1,0,3,3,3,4504,0,25
526,34,46.98476648,4,231,57,0,1,2,1,2,4139,0,1
604,36,96.47135363,5,207,58,1,1,4,3,4,974,0,84
268,5,104.7182186,1,225,65,0,1,5,2,2,2780,1,55
31,24,20.15126958,5,167,29,0,1,4,3,2,1036,1,74
527,80,110.011362,0,106,59,0,0,1,1,0,3766,2,48
953,24,12.83923102,0,75,14,0,0,2,0,0,3695,2,37
196,54,1.878457025,2,18,12,0,0,5,1,3,2034,1,3
722,41,64.37617384,1,119,55,1,0,2,1,3,1000,2,0
964,29,46.92223373,2,181,39,1,0,2,0,3,381,2,73
560,9,36.15203303,4,118,14,0,0,3,2,3,2650,1,49
364,39,23.29431586,4,91,65,1,1,1,1,3,4195,2,29
868,39,56.00626957,5,15,36,0,1,2,4,1,88,2,10
972,69,15.01398393,0,110,39,0,0,2,0,2,4337,2,2
584,21,32.94453856,0,119,25,1,1,5,1,3,3646,2,85
135,91,19.37544969,2,128,27,1,1,1,1,4,2898,0,100
824,95,42.1756368,4,242,52,1,1,3,4,1,2388,2,16
39,40,99.4574647,1,130,37,1,1,5,0,0,3268,0,53
704,85,31.93120562,1,96,40,0,1,5,4,0,2478,2,55
129,49,28.55699157,4,82,42,1,0,2,4,2,4312,1,77
650,100,88.20297843,0,235,30,0,1,2,2,2,3597,0,3
965,90,116.1413082,0,42,19,1,1,1,2,4,1756,2,93
477,54,14.28247299,1,197,70,0,0,4,1,2,4171,1,19
151,61,13.21807893,1,109,58,0,1,4,2,0,1440,2,57
286,69,90.40664568,0,209,45,1,0,5,0,4,3966,0,65
176,29,39.91525692,2,235,48,1,1,3,3,1,135,0,41
967,97,79.82325663,5,122,60,0,1,1,3,1,4622,2,60
401,63,50.56521726,5,51,25,0,1,5,4,0,2291,2,5
734,96,30.40582558,5,226,21,1,1,2,1,0,1048,0,65
170,81,114.9784698,0,238,53,0,1,5,3,0,1606,2,59
949,89,71.18067157,1,215,47,0,0,1,4,1,3323,1,81
574,87,106.4465589,5,197,12,0,0,4,3,1,998,2,7
112,86,43.80283091,5,168,11,1,0,1,0,4,802,2,56
544,61,48.95321804,4,166,11,0,1,4,3,2,839,1,13
620,95,49.99617436,5,232,25,0,0,5,3,4,357,2,76
355,29,102.4605518,2,136,61,1,0,2,1,4,885,1,82
404,45,22.12004947,5,178,20,0,1,3,2,0,376,1,96
855,98,110.6496013,2,199,29,0,1,4,0,1,2451,1,77
974,51,13.5911937,4,160,55,0,1,5,1,0,2042,1,71
855,38,18.01025463,4,131,60,1,0,2,2,0,3434,1,60
659,94,66.55258848,2,152,22,0,0,4,1,0,4242,0,40
474,72,62.38001204,2,72,16,1,1,1,1,2,1976,0,24
884,25,92.99581597,2,190,64,1,1,5,1,4,3997,2,71
866,73,89.8266977,5,218,31,0,1,4,2,0,5002,2,40
802,93,108.6462975,0,54,17,1,1,3,0,2,4002,0,29
140,64,58.32036741,0,44,17,0,0,4,4,2,3583,1,68
512,69,68.25737894,5,147,48,0,0,2,1,3,1745,2,29
221,55,82.6383488,2,181,20,0,1,1,4,0,79,1,87
900,10,20.82624229,2,188,32,1,0,2,4,3,2691,2,27
466,94,29.52193131,5,138,51,1,1,1,3,3,2406,2,48
590,40,67.10170047,5,238,18,1,0,4,0,3,3734,2,58
850,74,21.85837233,1,135,34,1,1,1,3,4,777,0,69
308,37,69.16363673,2,53,66,0,0,2,1,3,2891,2,99
108,41,54.68443028,3,34,11,0,0,5,1,3,2296,0,51
313,43,71.178877,5,117,27,1,1,5,0,0,1993,1,16
217,80,2.229225174,4,60,28,0,1,3,1,0,1635,0,87
52,38,21.86452021,2,45,45,0,1,1,2,0,4911,1,64
112,96,111.5561568,3,127,43,0,1,3,1,0,2270,1,59
173,8,83.77952796,0,57,42,0,1,2,1,3,4764,0,50
568,54,60.91590887,1,6,59,0,0,3,3,1,2911,0,53
204,44,110.5579038,4,67,39,0,0,3,2,4,2670,2,19
354,65,102.4163837,0,241,35,1,1,5,1,4,205,0,5
421,22,35.28399787,0,154,43,0,0,4,0,3,421,0,71
336,25,79.2548213,4,155,60,0,1,4,4,2,5047,0,98
230,2,38.68444071,4,106,29,0,1,3,1,4,2216,1,74
730,65,82.80147607,1,138,19,1,0,2,1,1,217,2,40
4,96,87.92256134,1,213,20,1,1,4,2,2,4230,0,28
78,93,0.06191088,2,129,26,0,0,4,4,2,1620,1,86
919,80,69.36696816,1,33,68,0,1,5,0,0,2536,0,0
305,70,119.9209524,3,126,28,1,0,2,1,2,3712,0,15
85,25,55.18724796,5,206,22,1,0,4,1,0,3544,2,83
613,59,98.40195433,0,177,19,0,1,3,0,0,4903,0,34
334,35,74.36942317,2,105,62,1,1,4,3,3,4828,0,41
258,28,62.00079183,2,79,28,0,0,1,2,0,2894,0,22
406,86,94.04710241,2,136,57,0,1,4,2,0,4757,2,31
421,28,3.781277988,0,56,69,1,1,1,4,3,3327,0,9
137,18,102.5457886,3,120,15,0,0,3,3,2,3943,2,57
396,30,18.6536892,2,43,49,0,1,1,1,1,1788,2,2
15,13,46.3459499,1,168,41,1,1,5,4,4,2674,1,64
46,99,67.1082141,5,194,20,1,1,5,1,3,2734,2,57
768,55,47.69166664,0,14,12,1,1,1,3,1,3179,0,36
46,4,60.61470202,0,76,25,0,0,2,3,0,2000,0,19
125,74,33.97350271,1,164,26,0,0,4,2,0,1400,0,52
282,93,4.90792407,2,88,23,0,0,1,2,2,2335,2,57
941,85,17.61975476,0,27,66,0,0,3,0,1,977,0,32
19,67,31.63266988,3,142,30,0,0,5,1,3,2509,2,57
377,7,29.95747622,4,151,18,0,0,2,4,2,2668,1,3
190,1,37.58936048,0,218,33,0,1,5,3,0,4084,1,23
596,23,70.56774497,4,221,55,1,1,1,3,0,3234,0,62
564,46,33.85098706,1,91,23,0,0,3,4,0,4056,0,12
216,2,15.46372589,1,148,58,1,0,1,3,0,4289,2,54
331,22,43.40939725,0,27,45,0,0,5,3,1,1652,2,25
926,43,82.7913125,3,39,37,0,0,5,1,1,4863,1,21
731,11,106.3827876,3,30,62,1,0,4,3,0,4396,0,72
453,68,57.45990034,1,97,53,1,0,5,2,2,1980,2,82
697,64,32.270813,1,206,51,1,1,5,2,1,3228,1,81
542,24,2.733952365,5,192,26,1,1,3,4,0,4767,1,83
186,53,79.48119271,3,190,41,0,0,5,4,3,4314,0,53
360,70,71.5343488,1,127,68,0,1,5,1,3,3126,0,49
376,90,4.811970261,4,21,28,0,1,1,1,2,4284,0,91
271,70,107.812775,3,141,43,1,1,5,3,1,4277,2,16
76,78,105.3402515,3,124,59,1,0,1,2,0,1510,2,85
921,3,9.675895335,1,214,64,0,1,2,0,1,4571,1,91
941,4,91.8853783,5,142,35,0,1,3,0,4,3995,2,48
442,32,48.81084632,1,196,36,0,1,2,3,0,1751,2,8
70,2,110.4474393,5,112,63,1,0,5,2,0,4857,2,62
471,91,44.80411626,0,154,52,0,0,1,2,4,3087,0,21
800,25,42.16437186,3,181,24,0,0,2,0,0,2338,1,96
253,40,2.699389095,1,114,13,1,0,3,2,2,2497,1,53
322,42,53.80568877,3,42,22,1,0,3,4,0,2874,2,15
799,69,50.80834862,4,69,56,0,1,1,2,1,1756,1,97
938,13,111.8476727,5,24,24,1,0,3,4,0,979,0,59
442,4,109.653513,5,9,11,0,1,3,1,2,438,0,58
344,25,43.9654042,2,24,14,0,0,2,1,4,2895,0,26
43,52,14.92452632,2,159,49,0,1,1,1,3,1820,1,36
904,19,11.77430497,2,120,69,0,0,4,4,2,835,1,75
395,71,81.7939662,2,18,57,0,1,2,4,0,558,0,83
298,40,88.15831889,5,76,35,1,1,2,2,3,2230,2,3
25,77,93.42602094,1,150,30,0,1,1,4,2,3973,2,5
278,79,88.40408285,1,140,35,1,0,4,2,0,4779,0,84
54,18,99.47712998,0,109,32,1,1,5,3,0,3560,0,100
719,52,36.65573316,3,135,57,1,0,5,1,4,1290,2,20
476,74,70.93145846,2,215,63,1,0,1,1,1,507,0,56
992,85,80.67503233,0,86,63,0,1,4,1,2,4133,0,64
551,85,97.3918493,1,41,57,0,1,2,2,0,4272,1,51
232,62,86.22732785,3,0,49,1,0,5,0,3,5000,0,44
893,37,49.70461815,0,187,22,1,1,4,4,1,4843,1,18
261,53,118.5355321,1,169,16,0,0,5,2,3,677,2,12
288,25,104.0404032,3,175,15,0,1,2,3,0,3102,1,75
649,28,52.51699581,2,23,69,1,1,3,3,4,4328,1,60
104,51,29.68385992,0,126,57,1,0,3,1,1,1004,1,4
808,74,39.96008229,5,239,44,0,1,1,1,1,245,0,6
76,73,64.538932,1,127,42,0,0,2,1,0,1373,0,100
450,27,43.11473344,4,179,38,1,0,3,1,1,2439,0,91
290,46,98.60746882,0,179,56,0,1,3,4,2,3169,2,1
805,69,90.23158817,3,56,27,0,1,5,2,4,1010,2,93
770,32,32.50959134,5,128,60,0,1,4,1,0,1093,0,79
722,80,91.99192848,2,233,70,1,0,3,4,3,3963,0,58
258,35,68.54649795,5,47,37,0,1,1,4,2,5027,1,17
92,47,90.52379197,0,166,22,1,0,1,3,0,4737,0,49
811,84,13.03947917,5,70,32,0,0,2,2,1,4120,2,10
250,24,4.049099224,1,236,22,0,1,4,2,4,1474,1,3
581,3,111.2573003,1,2,55,0,1,1,0,3,2011,0,15
662,68,21.47281775,3,60,36,1,0,5,1,4,2086,2,13
85,93,94.60425344,0,14,32,1,1,2,0,4,2721,2,56
209,95,39.05659846,1,18,60,0,1,1,2,3,4537,0,6
596,47,109.8764271,0,42,45,1,1,1,3,4,1741,1,59
764,47,107.0393401,0,232,66,0,0,2,3,2,990,2,9
122,30,91.04650325,1,18,51,0,0,2,4,0,1013,1,73
921,20,108.860399,4,82,27,0,0,3,1,3,1924,1,51
602,12,92.58535881,2,144,15,1,0,1,3,0,788,0,44
189,84,94.8005788,2,124,35,0,1,3,0,3,4896,0,74
95,43,38.68668594,4,166,28,1,0,4,0,4,3572,0,61
772,2,14.37870251,0,142,18,1,1,2,0,1,816,0,46
595,15,54.99324842,0,91,57,1,0,3,0,0,3124,1,97
296,89,111.773359,2,186,65,0,0,3,3,2,1951,2,6
768,40,55.38891732,2,167,33,0,0,4,1,2,2816,1,8
69,63,44.56694466,5,13,21,1,0,3,0,1,2634,0,86
175,25,43.79255799,4,36,18,0,1,5,2,1,4628,0,51
709,5,67.07307351,2,203,67,1,0,3,4,3,196,2,14
332,11,58.94020234,2,108,48,0,1,2,2,1,35,2,14
98,61,67.09677542,2,5,60,1,0,1,0,3,5059,1,83
606,11,102.6261947,2,124,66,0,0,5,2,3,3393,2,57
339,4,55.11280685,0,207,25,1,0,5,2,2,718,1,25
516,28,112.2105176,3,132,61,0,0,3,2,4,880,2,94
3,7,96.61748598,4,192,14,1,1,3,4,1,1661,2,85
183,88,90.33316646,3,191,42,1,0,2,2,3,1979,0,65
55,85,67.14866465,4,222,65,0,1,3,4,0,4446,1,17
541,73,44.0855074,2,47,57,1,0,3,1,2,3266,0,91
769,37,53.87229242,0,86,51,0,0,4,4,3,3359,1,31
981,19,21.83976696,2,139,60,0,0,2,0,3,2274,0,19
269,89,49.08730829,5,185,43,0,0,2,2,0,3484,2,34
438,44,40.34486907,4,229,26,1,0,2,3,0,2527,0,97
749,21,85.08445718,4,174,68,0,1,4,2,3,24,0,85
722,55,74.81477713,5,53,46,0,1,2,2,4,994,1,31
304,86,15.49763152,1,214,62,1,0,2,4,3,4344,0,49
396,55,61.43711029,2,120,21,0,0,5,4,0,3670,0,58
974,80,94.14595368,2,156,21,1,0,5,1,0,4237,1,79
643,95,24.07305493,0,192,30,1,1,3,4,1,723,1,0
419,57,33.49941108,4,144,35,0,0,3,0,1,738,1,58
674,81,99.99246193,2,176,31,1,0,2,2,1,2356,2,8
688,26,117.7708252,4,136,56,0,1,1,1,2,2386,0,0
657,94,80.61633824,5,62,56,0,1,2,1,2,4551,1,69
136,41,60.65863503,4,80,12,0,1,4,0,2,4245,0,39
94,81,42.16543041,4,68,60,0,0,3,4,0,4260,1,74
110,73,5.613720475,4,143,63,0,1,1,2,2,2880,2,3
190,40,44.41810937,5,143,18,1,1,2,4,4,34,2,73
103,38,44.72986545,5,173,23,1,1,1,3,4,1054,2,69
73,7,50.61339718,0,74,30,1,0,5,1,4,2696,2,7
766,92,28.42957641,5,150,70,0,0,5,3,3,3430,1,78
892,40,119.5220451,0,99,69,0,0,3,4,3,5026,2,53
736,57,21.53709,3,213,25,1,1,2,4,3,4435,2,53
386,34,25.18788932,1,129,36,0,0,3,2,0,2289,2,64
468,48,117.4409159,4,125,13,0,1,5,3,3,2851,2,57
397,68,88.50047894,4,4,68,0,0,4,0,3,2106,2,7
101,9,119.6182296,5,51,10,0,0,2,2,2,3423,1,57
637,23,100.4546422,1,163,69,0,1,1,2,2,4183,0,84
806,72,30.47059656,3,124,30,0,1,1,1,1,4833,0,6
477,11,0.417224049,1,163,33,0,0,4,0,0,1202,0,32
444,88,105.2626397,4,241,64,0,0,2,4,3,1718,0,63
762,52,97.48885845,4,103,43,0,0,2,0,3,1031,0,59
966,39,26.80074423,3,222,18,0,1,2,1,2,1516,1,59
815,11,101.110345,4,33,44,0,0,1,3,0,3882,2,1
469,43,80.74827978,1,12,23,1,0,3,4,0,3561,1,46
